,Unnamed: 0,Unnamed: 0.1,UserID,UserScreenName,UserCreatedAt,UserDescriptionLength,UserFollowersCount,UserFriendsCount,UserLocation,AvgHashtag,AvgURLCount,AvgMention,AvgRetweet,AvgFavCount,TweetCount,FakeOrNot,Current_Time,Reputation,AgeOfAccount,TweetPerDay,TweetPerFollower,AgeByFollowing
505,505,3924,2766366858,XWaynes75,25-08-2014 13:44,119,401,806,"Ile-de-France, France",0.866666667,0.866666667,1.933333333,34.93333333,0,7835,1,23-04-2019 14:45,807,1702.042731,4.603292182,19.54,2.111715548
506,506,3954,1360644042,mileskabio,18-04-2013 00:34,7,2282,1501,mardel💸,0,0.4,0.566666667,18.43333333,1.366666667,16096,1,23-04-2019 14:45,1502,2196.591412,7.327716894,7.05,1.463418662
507,507,3984,18379967,SoCalledMary,25-12-2008 22:07,91,1074,3164,0,0.233333333,0.4,0.766666667,40.06666667,0.2,43128,1,23-04-2019 14:45,3165,3770.693414,11.43768407,40.16,1.191748867
508,508,4014,2515252834,KarinaMedeuova,28-04-2014 18:17,0,146,26,"Тверь, Россия",0,1,0,0,0,5220,1,23-04-2019 14:45,27,1820.852882,2.866788444,35.75,70.03280315
509,509,4044,734532902,Morgan_Lisaa,03-08-2012 09:15,68,73,39,0,0,1,0,0,0,4163,1,23-04-2019 14:45,40,2454.229294,1.696255525,57.03,62.92895626
510,510,4074,2749306087,mramorr1,20-08-2014 15:01,0,75,21,0,0,2,0,0,0,5204,1,23-04-2019 14:45,22,1706.989306,3.048642416,69.39,81.28520503
511,511,4104,2429243705,pauucb_,22-03-2014 17:09,139,187,269,0,0,0.333333333,0.966666667,3365.666667,0.033333333,2154,1,23-04-2019 14:45,270,1857.900081,1.159373436,11.52,6.906691751
512,512,4134,1568044428,ne_govori,04-07-2013 12:11,0,172,4,0,0,1,0,0,0,2871,1,23-04-2019 14:45,5,2119.10728,1.354815788,16.69,529.77682
513,513,4164,526798952,___sorayak,16-03-2012 21:12,2,589,501,London,0,0.533333333,0.833333333,16052.4,0.233333333,9199,1,23-04-2019 14:45,502,2593.73162,3.546627541,15.62,5.177109023
516,516,4224,9.69769E+17,Al_2705,03-03-2018 02:59,0,208,20,0,0,2,0,0,0,10679,1,23-04-2019 14:45,21,416.4903009,25.64045303,51.34,20.82451505
517,517,4254,9.79761E+17,avproh2,30-03-2018 16:44,0,94,2,0,0,1,0,0,0,6589,1,23-04-2019 14:45,3,388.9175463,16.9418944,70.1,194.4587731
518,518,4284,1313903430,Alfa_Lobx,29-03-2013 14:02,149,428,25,Icon Cr: Old Xian (19 Days),0.033333333,0.733333333,0.966666667,3099.033333,0.033333333,167090,1,23-04-2019 14:45,26,2216.029838,75.4006093,390.4,88.64119352
519,519,4314,7.14473E+17,vladimirov1963i,28-03-2016 15:22,0,92,2,0,0,1,0,0,0,5289,1,23-04-2019 14:45,3,1120.974491,4.718216198,57.49,560.4872454
520,520,4344,3251637472,PronyaevaKristi,13-05-2015 13:42,62,72,36,0,0,1,0,0,0.033333333,5312,1,23-04-2019 14:45,37,1441.0436,3.686217406,73.78,40.02898888
521,521,4374,293312470,frosiy123456,05-05-2011 03:52,0,32,1,0,0,1,0,0,0,6220,1,23-04-2019 14:45,2,2910.453657,2.137123876,194.38,2910.453657
522,522,4404,333328395,Olcha_Dilgizhek,11-07-2011 11:03,0,50,2,0,0,2,0,0,0,3473,1,23-04-2019 14:45,3,2843.154444,1.221530546,69.46,1421.577222
523,523,4434,913187808,frank_thetank26,29-10-2012 20:37,73,238,243,"Miami, Fl",0.333333333,0.466666667,1.3,3892.1,8.666666667,14136,1,23-04-2019 14:45,244,2366.755567,5.972733389,59.39,9.739734844
524,524,4464,1.10911E+18,WowVideos7,22-03-2019 15:19,4,90,48,0,13,1,0,0,0.433333333,191,1,23-04-2019 14:45,49,31.97678241,5.97308377,2.12,0.666182967
525,525,4494,385004087,alexej_mir,04-10-2011 18:10,0,59,15,0,0,1,0,0,0,5257,1,23-04-2019 14:45,16,2757.85816,1.906189403,89.1,183.8572106
526,526,4524,7.2244E+17,kolot_50,19-04-2016 15:02,0,79,28,0,0,2,0,0,0,5232,1,23-04-2019 14:45,29,1098.988356,4.760741976,66.23,39.24958416
527,527,4554,301394800,erMerry,19-05-2011 11:55,102,74,15,Russia,0,1,0,0,0.033333333,5849,1,23-04-2019 14:45,16,2896.118252,2.019599854,79.04,193.0745502
528,528,4584,4038287489,KetiFredi,25-10-2015 10:39,0,33,25,0,0,1.033333333,0,0,0,2882,1,23-04-2019 14:45,26,1276.170926,2.258318178,87.33,51.04683704
529,529,4614,856826370,gerardo63665738,01-10-2012 18:41,52,1093,1150,Chilangolandia,1.066666667,0.933333333,2.666666667,45.7,0,40025,1,23-04-2019 14:45,1151,2394.835972,16.71304443,36.62,2.082466063
530,530,4644,1.0964E+18,mckl3b,15-02-2019 13:09,0,130,375,0,0.166666667,0.7,1.6,91.36666667,0,78,1,23-04-2019 14:45,376,67.06706019,1.163015045,0.6,0.178845494
531,531,4674,1.07491E+18,x0CcNNYbn6TEYb3,18-12-2018 06:11,0,1,47,0,0.066666667,1.033333333,1.433333333,740.5,0,132,1,23-04-2019 14:45,48,126.3570718,1.044658587,132,2.688448335
532,532,4704,211267565,MeFrancescaLe,02-11-2010 19:52,20,15112,4390,0,0,2,0,0.266666667,0.866666667,140861,1,23-04-2019 14:45,4391,3093.786968,45.53028424,9.32,0.704735072
534,534,4764,1.02356E+18,stroker_the,29-07-2018 13:16,67,449,662,0,0.266666667,0.633333333,1.166666667,7.8,0.366666667,606,1,23-04-2019 14:45,663,268.0620949,2.260670238,1.35,0.404927636
535,535,4794,8.63879E+17,AlejandroMR518,14-05-2017 22:11,5,114,310,0,0.666666667,0.866666667,1.033333333,49.33333333,0,5553,1,23-04-2019 14:45,311,708.6904051,7.835579486,48.71,2.286098081
536,536,4824,9.50168E+17,IvanLeo93170594,08-01-2018 00:52,0,222,179,0,0.333333333,1.066666667,1.766666667,113.5333333,0,44675,1,23-04-2019 14:45,180,470.5786921,94.93630023,201.24,2.628931241
537,537,4854,3865693940,NiceGuy30462000,12-10-2015 04:15,124,1279,4418,United States,1.933333333,1.8,3.466666667,385.2666667,0,39847,1,23-04-2019 14:45,4419,1289.43794,30.90261173,31.15,0.291860104
539,539,4914,1.06972E+18,ozzy231231,03-12-2018 22:23,0,101,2075,0,0.433333333,0.833333333,1.1,412.6666667,0,1137,1,23-04-2019 14:45,2076,140.6824306,8.082032671,11.26,0.067798762
540,540,4944,2578792763,sergexxxcon,02-06-2014 23:17,25,15,374,cuautilan izcalli,2.866666667,1.866666667,2.6,1112.9,0,3290,1,23-04-2019 14:45,375,1785.644734,1.842471763,219.33,4.77445116
541,541,5004,1.07408E+18,Milfiliciouss,15-12-2018 23:28,45,4012,18,0,0.133333333,1,0,1.1,5.366666667,3216,1,23-04-2019 14:45,19,128.6370255,25.00057809,0.8,7.146501415
542,542,5034,3194842340,ReneF1,14-05-2015 02:04,108,638,2203,0,0,1,1,18.36666667,0,30015,1,23-04-2019 14:45,2204,1440.528542,20.83610226,47.05,0.653894027
543,543,5094,2946128115,horndog_91,28-12-2014 17:52,66,1202,3852,0,0.366666667,0.866666667,1.5,183.5666667,0,35916,1,23-04-2019 14:45,3853,1576.87015,22.77676446,29.88,0.409364006
544,544,5124,1.11297E+18,MalikaShehzadi1,02-04-2019 06:38,36,85,398,Pakistan,0.666666667,0.933333333,1.833333333,69.13333333,0,405,1,23-04-2019 14:45,399,21.33833333,18.97992658,4.76,0.053613903
545,545,5154,1.03154E+18,KPubefairy,20-08-2018 13:56,110,796,109,"Wales, United Kingdom",1.933333333,0.633333333,1.666666667,4,1.933333333,2173,1,23-04-2019 14:45,110,246.0342824,8.832102497,2.73,2.257195251
546,546,5184,101641624,sukaewean,04-01-2010 03:03,0,65,571,0,0,0.9,1,196.1666667,0,3004,1,23-04-2019 14:45,572,3396.487731,0.884443059,46.22,5.948314766
547,547,5214,9.56015E+17,jcroldanroldan1,24-01-2018 04:06,0,393,3734,0,0.766666667,1.066666667,1.1,158.7,0,9382,1,23-04-2019 14:45,3735,454.4437847,20.64501775,23.87,0.121704281
549,549,5274,1.03647E+18,Cris9666450351,03-09-2018 04:12,0,19,44,0,0.766666667,0.8,1.4,97.53333333,0,1845,1,23-04-2019 14:45,45,232.4396065,7.937545705,97.11,5.282718329
550,550,5304,125706019,Grinder0420,23-03-2010 16:13,96,2305,2587,0,0.1,0.7,1.1,22.43333333,0.066666667,143508,1,23-04-2019 14:45,2588,3317.939144,43.25214954,62.26,1.282543156
551,551,5364,1055696622,Giovannini8,02-01-2013 17:56,0,1755,2130,0,0.833333333,1.766666667,3.6,138.7333333,0,150737,1,23-04-2019 14:45,2131,2301.867523,65.48465474,85.89,1.080688978
